,condition_concept_id,chi2,p_value
5702,4092685,0.0,1.0
5701,442256,0.0,1.0
5700,4155032,0.0,1.0
6544,4101584,0.0,1.0
6543,4110483,0.0,1.0
6540,434577,0.0,1.0
6538,438451,0.0,1.0
6537,438761,0.0,1.0
6532,4002341,0.0,1.0
5696,4106352,0.0,1.0
5695,440323,0.0,1.0
5693,37397432,0.0,1.0
5692,35626038,0.0,1.0
5691,4049461,0.0,1.0
5689,4317020,0.0,1.0
5687,80576,0.0,1.0
5683,440432,0.0,1.0
5682,4064032,0.0,1.0
6560,75037,0.0,1.0
6558,438368,0.0,1.0
6554,137016,0.0,1.0
6553,4322951,0.0,1.0
6552,375428,0.0,1.0
6551,374050,0.0,1.0
6550,45757704,0.0,1.0
6549,4093002,0.0,1.0
6545,46269891,0.0,1.0
5677,432287,0.0,1.0
5676,4032277,0.0,1.0
5675,76745,0.0,1.0
5671,4300305,0.0,1.0
5669,42538935,0.0,1.0
5665,74698,0.0,1.0
6576,140950,0.0,1.0
6573,4033450,0.0,1.0
6572,40480516,0.0,1.0
6571,134579,0.0,1.0
6569,4180634,0.0,1.0
6567,4302744,0.0,1.0
6566,4274491,0.0,1.0
6565,438105,0.0,1.0
6564,4147373,0.0,1.0
6563,4012753,0.0,1.0
5663,78073,0.0,1.0
5661,4239656,0.0,1.0
5659,434674,0.0,1.0
5657,437726,0.0,1.0
5651,80493,0.0,1.0
5650,4159164,0.0,1.0
5643,4089968,0.0,1.0
5641,4096769,0.0,1.0
5640,4149688,0.0,1.0
5635,321414,0.0,1.0
5634,435284,0.0,1.0
6591,437245,0.0,1.0
6581,4080398,0.0,1.0
6580,36686543,0.0,1.0
6579,4340385,0.0,1.0
6578,762338,0.0,1.0
5631,4115178,0.0,1.0
5628,23865,0.0,1.0
5627,373182,0.0,1.0
5617,46269890,0.0,1.0
6607,4142989,0.0,1.0
6605,196465,0.0,1.0
6604,760748,0.0,1.0
6602,440634,0.0,1.0
6601,442274,0.0,1.0
6600,37016176,0.0,1.0
6598,4333000,0.0,1.0
6596,77437,0.0,1.0
6593,44788772,0.0,1.0
5615,315531,0.0,1.0
5614,200906,0.0,1.0
5608,443629,0.0,1.0
5607,434300,0.0,1.0
5606,4061839,0.0,1.0
5605,4152935,0.0,1.0
5602,4225434,0.0,1.0
5596,4150465,0.0,1.0
5595,317577,0.0,1.0
5591,4095598,0.0,1.0
5590,45757763,0.0,1.0
5586,4153126,0.0,1.0
6623,45766970,0.0,1.0
6621,4197544,0.0,1.0
6620,379015,0.0,1.0
6619,43530951,0.0,1.0
6615,437727,0.0,1.0
6613,4087897,0.0,1.0
6612,762337,0.0,1.0
6611,440547,0.0,1.0
6610,4215982,0.0,1.0
5584,380534,0.0,1.0
5579,4195585,0.0,1.0
5572,313007,0.0,1.0
5571,46270467,0.0,1.0
5569,45757263,0.0,1.0
6639,438020,0.0,1.0
6638,4038843,0.0,1.0
6637,435138,0.0,1.0
6636,45757380,0.0,1.0
6634,373489,0.0,1.0
6633,442553,0.0,1.0
6630,37207865,0.0,1.0
6628,132724,0.0,1.0
6626,4082948,0.0,1.0
6625,4234742,0.0,1.0
5567,439807,0.0,1.0
5562,200837,0.0,1.0
5559,4055610,0.0,1.0
5558,197206,0.0,1.0
5551,375272,0.0,1.0
5545,376107,0.0,1.0
5540,36716599,0.0,1.0
5537,433777,0.0,1.0
6652,4198185,0.0,1.0
6651,435754,0.0,1.0
6650,194685,0.0,1.0
6649,45766959,0.0,1.0
6648,4034970,0.0,1.0
6647,81237,0.0,1.0
6645,40492252,0.0,1.0
5536,4009035,0.0,1.0
5534,4006964,0.0,1.0
5530,201125,0.0,1.0
5528,37310603,0.0,1.0
5526,40492458,0.0,1.0
6672,134651,0.0,1.0
6669,438694,0.0,1.0
6668,193434,0.0,1.0
6667,4178668,0.0,1.0
6665,444394,0.0,1.0
6662,4091469,0.0,1.0
6661,4316995,0.0,1.0
6660,4094163,0.0,1.0
6659,4087749,0.0,1.0
6658,195861,0.0,1.0
5520,375549,0.0,1.0
5519,4120388,0.0,1.0
5517,4155195,0.0,1.0
5513,443736,0.0,1.0
5511,201388,0.0,1.0
5509,433938,0.0,1.0
5503,4028939,0.0,1.0
5495,4252885,0.0,1.0
5492,35610328,0.0,1.0
6688,4013461,0.0,1.0
6685,4197631,0.0,1.0
6682,72984,0.0,1.0
6681,4118017,0.0,1.0
6678,4035267,0.0,1.0
6676,4101286,0.0,1.0
6675,441421,0.0,1.0
5487,4014199,0.0,1.0
5486,4344397,0.0,1.0
5485,261895,0.0,1.0
5484,4239337,0.0,1.0
5483,46270416,0.0,1.0
5482,4168693,0.0,1.0
5480,72994,0.0,1.0
5477,4014368,0.0,1.0
5475,133926,0.0,1.0
5474,36715573,0.0,1.0
5472,4146517,0.0,1.0
5471,442781,0.0,1.0
5470,4147183,0.0,1.0
5465,439298,0.0,1.0
5462,374037,0.0,1.0
6704,194693,0.0,1.0
6703,4199780,0.0,1.0
6700,37116529,0.0,1.0
6691,45767662,0.0,1.0
5453,377272,0.0,1.0
5449,439408,0.0,1.0
5448,4266330,0.0,1.0
5447,440919,0.0,1.0
5443,4164349,0.0,1.0
5441,80946,0.0,1.0
6719,24198,0.0,1.0
6716,4096646,0.0,1.0
6713,45766755,0.0,1.0
6712,4311941,0.0,1.0
6709,200974,0.0,1.0
6708,4004094,0.0,1.0
6707,4164432,0.0,1.0
6706,36715597,0.0,1.0
6705,4345206,0.0,1.0
5440,4132083,0.0,1.0
5437,75689,0.0,1.0
5435,437238,0.0,1.0
5430,433768,0.0,1.0
5427,443802,0.0,1.0
5426,438658,0.0,1.0
5423,44784341,0.0,1.0
5422,4194856,0.0,1.0
5421,435751,0.0,1.0
5413,4165404,0.0,1.0
5410,4220618,0.0,1.0
6734,4211244,0.0,1.0
6733,4020886,0.0,1.0
6727,4028058,0.0,1.0
6726,4176898,0.0,1.0
6723,4109797,0.0,1.0
5405,438244,0.0,1.0
5404,46269885,0.0,1.0
5403,46269878,0.0,1.0
5402,4168318,0.0,1.0
5397,376978,0.0,1.0
5394,72421,0.0,1.0
5388,192298,0.0,1.0
5377,4166131,0.0,1.0
6752,4059714,0.0,1.0
6749,134380,0.0,1.0
6746,4343913,0.0,1.0
6745,40482636,0.0,1.0
6744,134295,0.0,1.0
6742,81945,0.0,1.0
6738,198806,0.0,1.0
5375,319047,0.0,1.0
5374,4115360,0.0,1.0
5371,437110,0.0,1.0
5369,4196401,0.0,1.0
5368,4085248,0.0,1.0
5362,4174892,0.0,1.0
5360,4218991,0.0,1.0
5357,436812,0.0,1.0
5354,4099889,0.0,1.0
5352,4194893,0.0,1.0
5345,438171,0.0,1.0
6768,440851,0.0,1.0
6767,440732,0.0,1.0
6766,4117701,0.0,1.0
6763,261393,0.0,1.0
6760,198313,0.0,1.0
6757,4184438,0.0,1.0
6754,4164347,0.0,1.0
5336,135349,0.0,1.0
5335,40480943,0.0,1.0
5334,4092616,0.0,1.0
5332,4280657,0.0,1.0
5329,4328365,0.0,1.0
6783,192815,0.0,1.0
6782,45757412,0.0,1.0
6777,78510,0.0,1.0
6776,253235,0.0,1.0
6774,45766839,0.0,1.0
5325,4150173,0.0,1.0
5324,4039744,0.0,1.0
5322,433915,0.0,1.0
5319,37116530,0.0,1.0
5317,4134330,0.0,1.0
5315,4289321,0.0,1.0
5313,443082,0.0,1.0
5312,4116778,0.0,1.0
5308,138029,0.0,1.0
5305,441805,0.0,1.0
5300,80861,0.0,1.0
5299,40483811,0.0,1.0
6800,4082454,0.0,1.0
6799,4169985,0.0,1.0
6797,194265,0.0,1.0
6793,36715621,0.0,1.0
6792,433978,0.0,1.0
6791,37016152,0.0,1.0
6787,435188,0.0,1.0
6785,433222,0.0,1.0
5295,4304010,0.0,1.0
5293,439277,0.0,1.0
5292,201622,0.0,1.0
5291,193448,0.0,1.0
5290,195301,0.0,1.0
5289,437515,0.0,1.0
5287,4101639,0.0,1.0
5285,40482713,0.0,1.0
5283,443541,0.0,1.0
5282,4156114,0.0,1.0
6815,433146,0.0,1.0
6808,45757708,0.0,1.0
6807,81763,0.0,1.0
6805,45767654,0.0,1.0
6804,377811,0.0,1.0
6803,4137687,0.0,1.0
6802,36716654,0.0,1.0
5279,35626039,0.0,1.0
5278,196162,0.0,1.0
5277,4198433,0.0,1.0
5275,436664,0.0,1.0
5274,440367,0.0,1.0
5272,4144316,0.0,1.0
6830,4009299,0.0,1.0
6828,4117553,0.0,1.0
6827,137005,0.0,1.0
6826,194987,0.0,1.0
6825,4129710,0.0,1.0
6821,433738,0.0,1.0
6818,4009159,0.0,1.0
5258,4347296,0.0,1.0
5257,4162094,0.0,1.0
5255,252348,0.0,1.0
5254,759837,0.0,1.0
5253,193818,0.0,1.0
5252,201397,0.0,1.0
5250,4222896,0.0,1.0
5247,43021249,0.0,1.0
5246,437854,0.0,1.0
5245,4241473,0.0,1.0
5242,4030049,0.0,1.0
5237,37209395,0.0,1.0
5236,199771,0.0,1.0
5235,4047755,0.0,1.0
5234,4057176,0.0,1.0
6845,4145142,0.0,1.0
6841,4155073,0.0,1.0
6839,435478,0.0,1.0
6838,432848,0.0,1.0
6833,133803,0.0,1.0
5230,4299505,0.0,1.0
5229,438310,0.0,1.0
5228,197605,0.0,1.0
5223,378163,0.0,1.0
5221,436652,0.0,1.0
6864,441190,0.0,1.0
6863,432660,0.0,1.0
6862,4177007,0.0,1.0
6861,45757722,0.0,1.0
6855,435684,0.0,1.0
6853,437117,0.0,1.0
6849,36715594,0.0,1.0
5216,4108475,0.0,1.0
5215,134608,0.0,1.0
5213,4338362,0.0,1.0
5210,200831,0.0,1.0
5205,4201532,0.0,1.0
5204,4028571,0.0,1.0
5203,194586,0.0,1.0
5196,259992,0.0,1.0
5195,192675,0.0,1.0
5194,376419,0.0,1.0
5192,45767625,0.0,1.0
5187,438407,0.0,1.0
6880,46270410,0.0,1.0
6878,4083686,0.0,1.0
6877,433333,0.0,1.0
6874,46269751,0.0,1.0
6873,4053597,0.0,1.0
6872,373188,0.0,1.0
5184,46269881,0.0,1.0
5183,434869,0.0,1.0
5182,4117518,0.0,1.0
5178,4216493,0.0,1.0
5177,134222,0.0,1.0
5176,46274073,0.0,1.0
5175,46269883,0.0,1.0
5172,198797,0.0,1.0
5160,4160571,0.0,1.0
5154,45763823,0.0,1.0
5153,4001628,0.0,1.0
6893,4098464,0.0,1.0
6892,4011656,0.0,1.0
6891,374939,0.0,1.0
6887,134454,0.0,1.0
6884,432559,0.0,1.0
6881,4186577,0.0,1.0
5152,4088757,0.0,1.0
5150,81099,0.0,1.0
5137,4115182,0.0,1.0
5127,37207984,0.0,1.0
5115,40480514,0.0,1.0
5105,45757303,0.0,1.0
6911,4276356,0.0,1.0
6910,432656,0.0,1.0
6909,4031101,0.0,1.0
6907,4207623,0.0,1.0
6905,4115180,0.0,1.0
6904,254062,0.0,1.0
6903,22281,0.0,1.0
6900,4027383,0.0,1.0
5103,197924,0.0,1.0
5102,377802,0.0,1.0
5100,199859,0.0,1.0
5095,4151833,0.0,1.0
5094,4045633,0.0,1.0
5091,4338893,0.0,1.0
5089,4062972,0.0,1.0
6928,4133194,0.0,1.0
6925,46270479,0.0,1.0
6924,79213,0.0,1.0
6921,4050547,0.0,1.0
6918,40484966,0.0,1.0
6917,45769873,0.0,1.0
6916,436702,0.0,1.0
6915,433704,0.0,1.0
6914,4138155,0.0,1.0
6913,4061712,0.0,1.0
5087,314457,0.0,1.0
5081,4122178,0.0,1.0
5080,194394,0.0,1.0
5076,4056479,0.0,1.0
5071,436430,0.0,1.0
5068,4069806,0.0,1.0
5059,4297098,0.0,1.0
5058,4237920,0.0,1.0
5051,4181187,0.0,1.0
5047,4051440,0.0,1.0
5046,437834,0.0,1.0
5045,378840,0.0,1.0
5041,4209845,0.0,1.0
6943,4179811,0.0,1.0
6936,434859,0.0,1.0
6933,198911,0.0,1.0
6929,194306,0.0,1.0
5036,46271074,0.0,1.0
5034,79172,0.0,1.0
5032,321320,0.0,1.0
5030,441607,0.0,1.0
5023,4129406,0.0,1.0
5022,444297,0.0,1.0
5019,439404,0.0,1.0
5014,374345,0.0,1.0
5013,4136714,0.0,1.0
6960,378774,0.0,1.0
6957,197926,0.0,1.0
6954,253482,0.0,1.0
6951,4098463,0.0,1.0
6949,4264281,0.0,1.0
6946,4164911,0.0,1.0
5002,79804,0.0,1.0
5001,40420291,0.0,1.0
4998,45757738,0.0,1.0
4993,4095793,0.0,1.0
4988,4038772,0.0,1.0
4987,4108526,0.0,1.0
4983,4151098,0.0,1.0
4980,37111384,0.0,1.0
4978,4003188,0.0,1.0
4977,313005,0.0,1.0
4975,378265,0.0,1.0
4974,435626,0.0,1.0
4970,46270395,0.0,1.0
4968,4128532,0.0,1.0
6976,136774,0.0,1.0
6966,380722,0.0,1.0
4952,4112820,0.0,1.0
4951,375490,0.0,1.0
4950,373151,0.0,1.0
4946,4094118,0.0,1.0
4943,4331309,0.0,1.0
4938,26638,0.0,1.0
4937,40485046,0.0,1.0
4935,258540,0.0,1.0
4931,4294246,0.0,1.0
4929,137735,0.0,1.0
6992,4174506,0.0,1.0
6991,435840,0.0,1.0
6988,4009176,0.0,1.0
6987,437281,0.0,1.0
6983,36715645,0.0,1.0
6981,138181,0.0,1.0
6977,4041800,0.0,1.0
4928,4177197,0.0,1.0
4927,377290,0.0,1.0
4923,201043,0.0,1.0
4921,141213,0.0,1.0
4915,4031756,0.0,1.0
4914,4100661,0.0,1.0
4913,4002351,0.0,1.0
7005,37111388,0.0,1.0
7004,45757361,0.0,1.0
7003,4118277,0.0,1.0
7002,36684824,0.0,1.0
7001,435485,0.0,1.0
7000,135029,0.0,1.0
6999,4319903,0.0,1.0
6998,4152952,0.0,1.0
6997,4309020,0.0,1.0
6996,4262580,0.0,1.0
4911,74124,0.0,1.0
4910,379817,0.0,1.0
4903,201231,0.0,1.0
4902,140967,0.0,1.0
4899,198810,0.0,1.0
7020,4083357,0.0,1.0
7019,136950,0.0,1.0
7018,4020302,0.0,1.0
7016,4056290,0.0,1.0
7015,261528,0.0,1.0
7012,4035610,0.0,1.0
7010,139737,0.0,1.0
7009,132392,0.0,1.0
4893,36717640,0.0,1.0
4888,259123,0.0,1.0
4887,45757235,0.0,1.0
4881,4147498,0.0,1.0
4880,4054876,0.0,1.0
4878,442169,0.0,1.0
4874,73866,0.0,1.0
4873,40483172,0.0,1.0
4872,441979,0.0,1.0
4867,436957,0.0,1.0
4857,377552,0.0,1.0
4854,4009506,0.0,1.0
4850,4194050,0.0,1.0
7031,36715617,0.0,1.0
7029,46273431,0.0,1.0
7027,252655,0.0,1.0
4842,4322306,0.0,1.0
4841,30441,0.0,1.0
4839,46273949,0.0,1.0
4838,3657020,0.0,1.0
4833,4167230,0.0,1.0
7056,4323827,0.0,1.0
7055,376512,0.0,1.0
7054,4063918,0.0,1.0
7053,436903,0.0,1.0
7048,4066373,0.0,1.0
7047,78609,0.0,1.0
7046,29979,0.0,1.0
7045,35625035,0.0,1.0
7044,4147222,0.0,1.0
7041,440105,0.0,1.0
4831,4102318,0.0,1.0
4830,444063,0.0,1.0
4829,198819,0.0,1.0
4826,36717618,0.0,1.0
4821,4046123,0.0,1.0
4818,4305075,0.0,1.0
4812,142033,0.0,1.0
4811,437409,0.0,1.0
4809,4025937,0.0,1.0
4808,4208223,0.0,1.0
4801,4155529,0.0,1.0
7070,435773,0.0,1.0
7069,4160264,0.0,1.0
7068,4049120,0.0,1.0
7065,440270,0.0,1.0
7064,436684,0.0,1.0
7063,4322528,0.0,1.0
7061,258684,0.0,1.0
7058,37116490,0.0,1.0
4800,375258,0.0,1.0
4799,438089,0.0,1.0
4798,436164,0.0,1.0
4793,40480077,0.0,1.0
4787,45766903,0.0,1.0
7087,141050,0.0,1.0
7085,433131,0.0,1.0
7084,133419,0.0,1.0
7081,136853,0.0,1.0
7080,46273638,0.0,1.0
7079,197599,0.0,1.0
7078,4106999,0.0,1.0
7077,441006,0.0,1.0
7076,439026,0.0,1.0
7075,195976,0.0,1.0
7074,4223448,0.0,1.0
7073,23988,0.0,1.0
4779,443741,0.0,1.0
4775,4032466,0.0,1.0
4774,44789003,0.0,1.0
4772,196064,0.0,1.0
4770,4238808,0.0,1.0
7101,4216263,0.0,1.0
7100,133669,0.0,1.0
7099,4014218,0.0,1.0
7097,4342995,0.0,1.0
7096,372649,0.0,1.0
7095,433894,0.0,1.0
7093,3656984,0.0,1.0
7092,46270475,0.0,1.0
7091,197253,0.0,1.0
7090,440066,0.0,1.0
7089,45757783,0.0,1.0
4763,132643,0.0,1.0
4758,43531611,0.0,1.0
4757,378696,0.0,1.0
4753,4011615,0.0,1.0
4742,40479259,0.0,1.0
4740,381860,0.0,1.0
4733,195363,0.0,1.0
4732,36685928,0.0,1.0
7120,45766901,0.0,1.0
7118,75210,0.0,1.0
7117,372613,0.0,1.0
7116,432244,0.0,1.0
7111,76022,0.0,1.0
7110,4096938,0.0,1.0
7107,444079,0.0,1.0
7106,133078,0.0,1.0
4709,440987,0.0,1.0
4708,44806793,0.0,1.0
4705,4171776,0.0,1.0
4703,45770876,0.0,1.0
4702,4108805,0.0,1.0
4698,37016396,0.0,1.0
4697,140490,0.0,1.0
4694,4275902,0.0,1.0
4688,257094,0.0,1.0
7135,35624443,0.0,1.0
7134,434010,0.0,1.0
7133,133154,0.0,1.0
7131,45771401,0.0,1.0
7127,4097998,0.0,1.0
7123,436027,0.0,1.0
7121,439971,0.0,1.0
4671,4025168,0.0,1.0
4670,81634,0.0,1.0
4667,440985,0.0,1.0
4666,46269839,0.0,1.0
4662,441329,0.0,1.0
4658,4067173,0.0,1.0
7151,4194631,0.0,1.0
7150,4013468,0.0,1.0
7148,45766897,0.0,1.0
7143,4334472,0.0,1.0
7140,380632,0.0,1.0
7139,4138290,0.0,1.0
7137,197311,0.0,1.0
4651,433860,0.0,1.0
4650,23220,0.0,1.0
4649,376401,0.0,1.0
4646,80340,0.0,1.0
4643,195597,0.0,1.0
4642,141475,0.0,1.0
4641,442774,0.0,1.0
4635,440035,0.0,1.0
4631,45757766,0.0,1.0
7168,379813,0.0,1.0
7167,4276495,0.0,1.0
7163,374956,0.0,1.0
7162,437130,0.0,1.0
7161,4001124,0.0,1.0
7160,4028933,0.0,1.0
7158,44782594,0.0,1.0
7157,440351,0.0,1.0
7155,196528,0.0,1.0
4624,4088351,0.0,1.0
4623,433446,0.0,1.0
4622,137900,0.0,1.0
4618,4085265,0.0,1.0
4617,4290877,0.0,1.0
4615,197028,0.0,1.0
4614,4009610,0.0,1.0
7183,4155080,0.0,1.0
7182,198695,0.0,1.0
7178,438692,0.0,1.0
7176,438024,0.0,1.0
7174,4134922,0.0,1.0
7173,434895,0.0,1.0
7170,4092223,0.0,1.0
4607,76388,0.0,1.0
4606,4112824,0.0,1.0
4600,137648,0.0,1.0
4596,762725,0.0,1.0
4595,4344621,0.0,1.0
7200,4115548,0.0,1.0
7199,439678,0.0,1.0
7198,438982,0.0,1.0
7196,4013469,0.0,1.0
7194,46270037,0.0,1.0
7191,80592,0.0,1.0
7190,4091467,0.0,1.0
7189,4253536,0.0,1.0
7188,374353,0.0,1.0
7187,432580,0.0,1.0
7185,37207902,0.0,1.0
4592,4056462,0.0,1.0
4591,4301733,0.0,1.0
4590,4089879,0.0,1.0
4589,255192,0.0,1.0
4588,4205455,0.0,1.0
4585,137792,0.0,1.0
4581,30969,0.0,1.0
4578,75580,0.0,1.0
7215,443702,0.0,1.0
7214,432307,0.0,1.0
7212,4185026,0.0,1.0
7211,44782924,0.0,1.0
7209,4016130,0.0,1.0
7208,77182,0.0,1.0
7204,4226238,0.0,1.0
7202,46269818,0.0,1.0
4576,438418,0.0,1.0
4570,4001643,0.0,1.0
4569,37207858,0.0,1.0
4568,36675684,0.0,1.0
4566,141955,0.0,1.0
4561,4211388,0.0,1.0
4553,133655,0.0,1.0
4551,37116501,0.0,1.0
4549,4056481,0.0,1.0
4546,380714,0.0,1.0
4545,196160,0.0,1.0
7230,4239871,0.0,1.0
7227,40490826,0.0,1.0
7226,441026,0.0,1.0
7224,76199,0.0,1.0
7219,42537740,0.0,1.0
7218,433762,0.0,1.0
7217,434227,0.0,1.0
4540,375277,0.0,1.0
4539,201626,0.0,1.0
4532,4044215,0.0,1.0
7247,375221,0.0,1.0
7246,4132810,0.0,1.0
7245,201817,0.0,1.0
7244,4062551,0.0,1.0
7243,434111,0.0,1.0
7242,4152373,0.0,1.0
7241,78110,0.0,1.0
7238,381135,0.0,1.0
7237,4262720,0.0,1.0
7236,193306,0.0,1.0
4527,443216,0.0,1.0
4526,136960,0.0,1.0
4524,440577,0.0,1.0
4520,436510,0.0,1.0
4515,4176945,0.0,1.0
4514,36675019,0.0,1.0
4513,36715823,0.0,1.0
4505,4252356,0.0,1.0
4499,379012,0.0,1.0
4497,194412,0.0,1.0
7263,432844,0.0,1.0
7262,4095553,0.0,1.0
7259,45763787,0.0,1.0
7258,45757715,0.0,1.0
7256,372636,0.0,1.0
7255,4320024,0.0,1.0
7254,4130026,0.0,1.0
7249,4290538,0.0,1.0
4495,4136566,0.0,1.0
4493,4282753,0.0,1.0
4492,372247,0.0,1.0
4489,45772099,0.0,1.0
4481,136933,0.0,1.0
4478,379818,0.0,1.0
4467,42872398,0.0,1.0
4466,441364,0.0,1.0
4465,81636,0.0,1.0
7279,4003139,0.0,1.0
7273,434557,0.0,1.0
7269,44783943,0.0,1.0
7268,4053720,0.0,1.0
7267,45767664,0.0,1.0
4463,4032474,0.0,1.0
4462,4177025,0.0,1.0
4458,4314244,0.0,1.0
4455,36713172,0.0,1.0
4454,46270382,0.0,1.0
4451,4101602,0.0,1.0
4450,4096804,0.0,1.0
4444,4242962,0.0,1.0
4441,195770,0.0,1.0
4438,379020,0.0,1.0
4427,441501,0.0,1.0
4424,4180026,0.0,1.0
7295,46273461,0.0,1.0
7293,438739,0.0,1.0
7291,4224254,0.0,1.0
7290,4117405,0.0,1.0
7288,4015631,0.0,1.0
7286,380844,0.0,1.0
7282,444461,0.0,1.0
4405,43020567,0.0,1.0
4403,74522,0.0,1.0
4402,40483286,0.0,1.0
4399,4169402,0.0,1.0
4392,433143,0.0,1.0
4387,4186461,0.0,1.0
7312,4310082,0.0,1.0
7311,440549,0.0,1.0
7309,4086219,0.0,1.0
7306,381024,0.0,1.0
7305,4050091,0.0,1.0
7304,440965,0.0,1.0
7301,4098825,0.0,1.0
7299,4050147,0.0,1.0
7297,437732,0.0,1.0
4383,4318523,0.0,1.0
4382,37118662,0.0,1.0
4369,4124683,0.0,1.0
4366,373432,0.0,1.0
4361,4123293,0.0,1.0
4359,436348,0.0,1.0
4357,439838,0.0,1.0
4354,261514,0.0,1.0
4353,443698,0.0,1.0
7328,4155171,0.0,1.0
7327,45766908,0.0,1.0
7325,4162391,0.0,1.0
7324,37118673,0.0,1.0
7323,198850,0.0,1.0
7320,4145240,0.0,1.0
7317,40479208,0.0,1.0
4352,381020,0.0,1.0
4350,3656897,0.0,1.0
4349,4324690,0.0,1.0
4342,4194877,0.0,1.0
4339,4345332,0.0,1.0
4334,46270478,0.0,1.0
4330,4088373,0.0,1.0
4328,435140,0.0,1.0
4322,4063812,0.0,1.0
7344,4266230,0.0,1.0
7343,4114975,0.0,1.0
7341,4285734,0.0,1.0
7339,4066010,0.0,1.0
7337,45757753,0.0,1.0
7336,4194543,0.0,1.0
7335,314667,0.0,1.0
7334,4002155,0.0,1.0
7330,4016540,0.0,1.0
4319,197803,0.0,1.0
4309,37207879,0.0,1.0
4308,435041,0.0,1.0
7359,4176807,0.0,1.0
7358,4314634,0.0,1.0
7357,436913,0.0,1.0
7356,372326,0.0,1.0
7354,4022078,0.0,1.0
7353,45768755,0.0,1.0
7352,4065761,0.0,1.0
7349,46270412,0.0,1.0
7346,37117752,0.0,1.0
4301,381036,0.0,1.0
4299,4340390,0.0,1.0
4294,45763588,0.0,1.0
4293,4006101,0.0,1.0
4292,4134180,0.0,1.0
4291,317109,0.0,1.0
4280,40481901,0.0,1.0
4279,75346,0.0,1.0
4273,435866,0.0,1.0
4268,257503,0.0,1.0
4266,4216432,0.0,1.0
4258,4006963,0.0,1.0
7375,4173746,0.0,1.0
7374,43530910,0.0,1.0
7371,4344395,0.0,1.0
7368,4108760,0.0,1.0
7367,434480,0.0,1.0
7363,40487453,0.0,1.0
4254,4005933,0.0,1.0
4248,4176170,0.0,1.0
4247,37310242,0.0,1.0
4245,201354,0.0,1.0
4241,4052837,0.0,1.0
4238,4055341,0.0,1.0
4233,440736,0.0,1.0
7392,4309018,0.0,1.0
7391,4079687,0.0,1.0
7389,437316,0.0,1.0
7388,36687111,0.0,1.0
7387,4221182,0.0,1.0
7384,45772701,0.0,1.0
7383,37016171,0.0,1.0
7381,140435,0.0,1.0
7380,4314207,0.0,1.0
7378,4057580,0.0,1.0
4224,440989,0.0,1.0
4217,135489,0.0,1.0
4215,197036,0.0,1.0
4214,4224167,0.0,1.0
4202,45770836,0.0,1.0
4199,440104,0.0,1.0
4198,46269756,0.0,1.0
7406,4179319,0.0,1.0
7405,45766772,0.0,1.0
7404,4067970,0.0,1.0
7401,4044931,0.0,1.0
7400,436926,0.0,1.0
7399,37203928,0.0,1.0
7396,134248,0.0,1.0
7394,4343221,0.0,1.0
4187,4112931,0.0,1.0
4185,4166905,0.0,1.0
4184,439025,0.0,1.0
4182,318522,0.0,1.0
4162,81937,0.0,1.0
4145,45757223,0.0,1.0
4142,254282,0.0,1.0
4138,4070301,0.0,1.0
4131,762437,0.0,1.0
4120,4043679,0.0,1.0
4113,44808422,0.0,1.0
7424,4059253,0.0,1.0
7423,45770929,0.0,1.0
7417,4262519,0.0,1.0
7414,4001118,0.0,1.0
7413,432419,0.0,1.0
7412,35626772,0.0,1.0
7410,4058696,0.0,1.0
4111,46269835,0.0,1.0
4100,4276801,0.0,1.0
4097,46270472,0.0,1.0
4093,436098,0.0,1.0
4092,134746,0.0,1.0
4085,4101256,0.0,1.0
4048,433709,0.0,1.0
4046,46269824,0.0,1.0
4036,4114600,0.0,1.0
4035,441479,0.0,1.0
7440,132565,0.0,1.0
7437,4185547,0.0,1.0
7435,195398,0.0,1.0
7431,4100823,0.0,1.0
7430,435038,0.0,1.0
7429,443559,0.0,1.0
4032,4134875,0.0,1.0
